   1.9788069505 136.4272591500   1
   1.7970289315  62.9284315500  -1
   1.7024953120  31.3539760500  -1
   1.5521403980  62.8402011000   1
   1.9712925355 148.1612520000   1
   1.5207262545  89.6000481000   1
   1.6036310375  73.8348274500   1
   1.7585318920  11.5633347000  -1
   1.6739403640 110.0522623500   1
   1.9775471970  61.0080057000  -1
   1.9427154155  44.2872841500  -1
   1.7043688705  28.9424284500  -1
   1.6116510805 128.5885381500   1
   1.6482392290 113.3977720500   1
   1.5025859485   8.5595719500  -1
   1.7681950455 134.5351771500   1
   1.6851321540 141.7821387000   1
   1.6473201670 145.4310186000   1
   1.8730101335 101.5009120500   1
   1.9961240575  68.2443729000  -1
   1.5762610505 108.3932697000   1
   1.8534144340 109.1210367000   1
   1.5878565755  84.8366575500   1
   1.8123007810  41.9058867000  -1
   1.8577837420  43.0493401500  -1
   1.5154564375  93.6020889000   1
   1.6209399000  47.0951928000  -1
   1.9036220765   9.1069080000  -1
   1.7696253765  97.3265407500   1
   1.5624412715  65.3175750000   1
   1.7315031200  64.1412073500  -1
   1.7133432795  73.1433877500   1
   1.9176097895  47.8246066500  -1
   1.9452523930  71.9682745500  -1
   1.6582595160 142.7229100500   1
   1.7262436680  10.2762225000  -1
   1.5090571325 100.2148189500   1
   1.6879035815  39.2125357500  -1
   1.5266843805  14.2154683500  -1
   1.6928526850  24.3884161500  -1
   1.6590030840  97.1452279500   1
   1.8155513020  85.4582095500   1
   1.7970287865  16.3173063000  -1
   1.7351073110 132.3962584500   1
   1.5549973395 146.3714434500   1
   1.5395176690  39.9347655000  -1
   1.6800768575   6.1143072000  -1
   1.5012375750  12.6020926500  -1
   1.8522537665   5.8095112500  -1
   1.6758332075 137.1444369000   1
   1.7561044780  79.4747659500   1
   1.9468336040  82.9467064500  -1
   1.9844947165  57.4917033000  -1
   1.9964556610 100.8237604500   1
   1.8599551895 104.7693166500   1
   1.7952490490  98.4913545000   1
   1.7694244630  22.3609380000  -1
   1.6782075810  29.5161705000  -1
   1.5337271670  57.8886766500   1
   1.7425737175 112.6808442000   1
   1.8071615890 127.7662066500   1
   1.5640610410  60.3334179000   1
   1.7196385555 138.3983344500   1
   1.5874204710  69.7704333000   1
   1.8495546800 148.8793711500   1
   1.6342527915  57.1815537000   1
   1.6874297050 103.0864888500   1
   1.7860456715  99.2095707000   1
   1.5543929635  72.3044526000   1
   1.6066531175  59.5924654500   1
   1.5206638540  12.6435166500  -1
   1.6987471440  53.8183576500  -1
   1.6807432225  34.0890940500  -1
   1.5690548440 143.6896393500   1
   1.8007424685  11.9729380500  -1
   1.9545865045  35.9056966500  -1
   1.6698103575  53.8705911000  -1
   1.8228953315  19.6497897000  -1
   1.5774861815  30.9635923500  -1
   1.9904433500  46.1388442500  -1
   1.6372460475  76.6322457000   1
   1.7294260840  48.3940914000  -1
   1.8285672015  75.9311980500  -1
   1.6295573710  27.0089812500  -1
   1.8937932375  19.3731802500  -1
   1.5293323910  16.4285107500  -1
   1.8922197870  60.7991772000  -1
   1.9210163095  56.2427800500  -1
   1.7560769980 115.3477212000   1
   1.8782160615  46.2417769500  -1
   1.8838416000 145.2625489500   1
   1.7421247610  58.7275597500  -1
   1.8590185230 113.6435917500   1
   1.9611790950   7.8348201000  -1
   1.5150544280   9.8825034000  -1
   1.7011411980 139.3089078000   1
   1.8472216045  12.6227550000  -1
   1.6693091605 139.7706454500   1
   1.6499252685 148.8249660000   1
   1.7583782160 147.9801867000   1
   1.8575533155  55.3687320000  -1
   1.6007494030  43.9809636000  -1
   1.6560681935 141.1134024000   1
   1.8775608945 142.2155475000   1
   1.8205501140 133.2250077000   1
   1.6043202040  15.4110343500  -1
   1.5881575465 137.2505016000   1
   1.9526549495  51.8649064500  -1
   1.9082192145  56.2050702000  -1
   1.9920044775 108.7995150000   1
   1.6031787250  40.0422453000  -1
   1.8316517215 120.1577845500   1
   1.7070239520 103.4309853000   1
   1.9540122995  73.6849725000  -1
   1.5465957305 135.1914904500   1
   1.8099150390  84.6075519000   1
   1.5639422900 130.2398107500   1
   1.5498190525  99.7414456500   1
   1.8960509500  85.3869267000  -1
   1.7431035830  55.8406504500  -1
   1.9705927580  82.1486583000  -1
   1.5341115895  45.7168134000   1
   1.9297629530  20.3001141000  -1
   1.6327113045 134.0086968000   1
   1.8350518980  97.3617628500   1
   1.5118898520 121.2926080500   1
   1.9494874895  92.3219743500  -1
   1.6833522500  22.6584427500  -1
   1.6206201500  49.9850101500  -1
   1.5967841595  97.0790124000   1
   1.5743270580  27.8813416500  -1
   1.7309482420  40.3243837500  -1
   1.9734906010  99.1474029000   1
   1.5172585250 130.7304505500   1
   1.5277387190 115.4963707500   1
   1.5401717170 138.4570675500   1
   1.8522983360  50.2395804000  -1
   1.8507751980  59.6610094500  -1
   1.6839866615   7.1735421000  -1
   1.7171736985  39.4487428500  -1
   1.7241498010  86.2186797000   1
   1.6488324155  66.8997067500   1
   1.8763112435  65.0931700500  -1
   1.5510769310 128.8583032500   1
   1.9606421015  65.7983128500  -1
   1.8152129605 138.0848344500   1
   1.7568843700 107.4347041500   1
   1.6459637845   2.7207598500  -1
   1.9215305250 109.9938964500   1
   1.8016141800  69.2678764500  -1
   1.8836803855  32.6398492500  -1
   1.7295219575  61.0668265500  -1
   1.6003894085  67.3482759000   1
   1.7554762780  67.9465401000  -1
   1.9314286710 139.9125049500   1
   1.5244512115  57.3277417500   1
   1.7059745990 113.2369350000   1
   1.5083837475  34.2132829500  -1
   1.8360534355 111.8497684500   1
   1.9884508280 139.3264204500   1
   1.9089608180  45.1836610500  -1
   1.6341539885  89.0537392500   1
   1.5013075170 129.4116658500   1
   1.7320016010  44.6226742500  -1
   1.5670758595  37.8842835000  -1
   1.9433937535 137.2494583500   1
   1.5924831360  75.2396046000   1
   1.6070445980   9.9171985500  -1
   1.5814210000  81.4127896500   1
   1.7146152750  78.6800901000   1
   1.8809237980  53.4733108500  -1
   1.9410768495 148.8662100000   1
   1.8103668915  49.3802271000  -1
   1.8261287930 138.0115717500   1
   1.8568081635  64.3774695000  -1
   1.7770675985  81.8364832500   1
   1.7995704620  52.5999705000  -1
   1.7874991680 127.8546573000   1
   1.5163163615 143.6169826500   1
   1.5965114905  20.1996240000  -1
   1.6430732530 145.2300937500   1
   1.5118731920  50.7485112000   1
   1.5854512185 103.8620526000   1
   1.7500156230  62.9261697000  -1
   1.5670895585 103.1348971500   1
   1.7879154835 112.8044589000   1
   1.5160243980  82.1577789000   1
   1.6873538030  40.8517621500  -1
   1.8510417415 137.6462260500   1
   1.5093466295  22.5375978000  -1
   1.9150558580  75.9834976500  -1
   1.5522307570 149.9231338500   1
   1.9832076920 137.7880323000   1
   1.9456250025 126.9964296000   1
   1.6653474635  78.2513268000   1
   1.7830417055 111.5001303000   1
   1.7042864070 111.2496853500   1
   1.9743514835   1.4726805000  -1
   1.6622199715  50.1652759500  -1
   1.8088668970  52.2583053000  -1
   1.8135590155 110.1924118500   1
   1.9506919430  84.5048512500  -1
   1.7995357070   7.1367819000  -1
   1.7205575205  89.9480047500   1
   1.6921255430  98.4617181000   1
   1.9805571885  27.8984788500  -1
   1.8133758120 100.7021203500   1
   1.7842903745  81.4218456000   1
   1.7798139055  42.3122722500  -1
   1.6948102205  24.1626850500  -1
   1.6839868705  24.8394109500  -1
   1.9008870020 117.8685622500   1
   1.5302239750 126.1822332000   1
   1.9253229200  70.3024681500  -1
   1.9743235560  49.0693590000  -1
   1.9156150200  15.3645177000  -1
   1.7666952105  54.3422707500  -1
   1.5945681375  96.6182785500   1
   1.9399025135  64.9671067500  -1
   1.7154534050  63.5404620000  -1
   1.6794795355  91.3752285000   1
   1.7285112115  25.4415540000  -1
   1.5768508855  60.0731007000   1
   1.9707800990  93.4173598500  -1
   1.8406083095  16.1232118500  -1
   1.5795860150 128.3635233000   1
   1.6928940305  43.5907101000  -1
   1.7585793310  78.7031869500   1
   1.6006128290  80.8653121500   1
   1.6871147000 143.2424335500   1
   1.5838867595   1.2001494000  -1
   1.5843732775 144.0972009000   1
   1.6487261915  52.7919280500  -1
   1.8644837180  68.5711896000  -1
   1.7588228490  25.2140116500  -1
   1.8006260530 140.5268118000   1
   1.8004325980  42.3198543000  -1
   1.5009562685  76.8325378500   1
   1.8899040060  76.6753905000  -1
   1.6343158765  80.3640055500   1
   1.8199946150  46.7315638500  -1
   1.5472268605 149.0546332500   1
   1.5796777705 123.4843566000   1
   1.9668417815  85.9113622500  -1
   1.5324147110 125.5785132000   1
   1.9575772105  63.3995644500  -1
   1.9577341735  39.4220098500  -1
   1.9111754870  63.3170488500  -1
   1.5041514970  26.2335091500  -1
   1.5838489115  96.2227278000   1
   1.8103396630  64.5586392000  -1
   1.6770753230  21.8184873000  -1
   1.7337494245 127.1442406500   1
   1.8806515505  58.8135759000  -1
   1.5656245965 104.0894427000   1
   1.7955021750  94.2724864500   1
   1.7371363295  80.5558968000   1
   1.5198975680 111.7664634000   1
   1.5462663245 135.8899734000   1
   1.5691485160 131.3008086000   1
   1.6718215965  83.1116062500   1
   1.6447217205 131.4241269000   1
   1.7737070425  25.6291767000  -1
   1.7913473830  68.3112921000  -1
   1.9073167565  23.1426399000  -1
   1.8754569090  58.1576259000  -1
   1.6899600385  86.2053202500   1
   1.9723778435   1.7258980500  -1
   1.9186355500  83.6121613500  -1
   1.9769512095  62.1368677500  -1
   1.8653481975   4.1625610500  -1
   1.7172226915  28.4236047000  -1
   1.7467734475  54.1615569000  -1
   1.5666101610   5.8961251500  -1
   1.8576996570  97.7234694000   1
   1.9197094465  82.9341570000  -1
   1.6801282740   2.0120335500  -1
   1.9452855170  34.9442730000  -1
   1.5252354255 116.9172766500   1
   1.6003504475  68.3989293000   1
   1.5051785855  30.5833038000  -1
   1.7190940435 107.5505112000   1
   1.9816166115  84.4880914500  -1
   1.5970189300  42.7172941500  -1
   1.5217462085 101.8077135000   1
   1.8059447170   7.9837722000  -1
   1.5952669210  73.0210854000   1
   1.5179599155 118.6123219500   1
   1.5969104135  41.4044826000  -1
   1.9927949060  47.1678397500  -1
   1.5601951635 120.4869382500   1
   1.6273538595  53.7960976500  -1
   1.5719635475  82.0537689000   1
   1.9747647095  99.4375003500   1
   1.8057344560  57.2252616000  -1
   1.9087340635  82.8733708500  -1
   1.7569609960  41.2776493500  -1
   1.9011781755 101.6206870500   1
   1.9186082825 142.1457220500   1
   1.5767854335 105.4197123000   1
   1.5836281095 128.5785657000   1
   1.5268588445  60.1420573500   1
   1.7655497345   5.4258957000  -1
   1.6490933305   0.2423845500  -1
   1.9347432310  51.5318862000  -1
   1.6417162005  58.1331273000   1
   1.5839897995 122.8798726500   1
   1.8192623675  68.6802048000  -1
   1.8449833500  24.4505637000  -1
   1.9573235285  42.8642964000  -1
   1.8630186890  36.9599569500  -1
   1.5656055470  51.1041502500   1
   1.7557309355 113.2048494000   1
   1.9997537295 118.4380189500   1
   1.9778538835 149.9620789500   1
   1.7462810760  28.8307395000  -1
   1.7032717110  96.3065856000   1
   1.5155099320 109.9254217500   1
   1.8176333280  65.3262852000  -1
   1.8600579580 102.9088594500   1
   1.9285292130 117.9788491500   1
   1.8741348060  48.8560404000  -1
   1.8277321830  85.6602621000   1
   1.7106390225  25.9841485500  -1
   1.8818612290   7.1486032500  -1
   1.8389818940   7.1444658000  -1
   1.9959651900  23.0735511000  -1
   1.6051179650 146.2576933500   1
   1.7253235080  61.7510677500  -1
   1.6849635925 119.7394986000   1
   1.7004529910 129.4017139500   1
   1.6407499905  27.5141098500  -1
   1.7432437410  74.5360110000   1
   1.8196422850 126.3408994500   1
   1.5818673925  10.1184481500  -1
   1.5182949935  77.5108564500   1
   1.6996406500 130.0484553000   1
   1.8038990940 101.7611409000   1
   1.6272346665 146.6081130000   1
   1.5652292025  80.4615873000   1
   1.6520259900  88.1750511000   1
   1.7098298040  23.6166664500  -1
   1.7994206055  94.4826088500   1
   1.9553524745  33.4674034500  -1
   1.5777782110  80.1169686000   1
   1.5467757875 118.9490989500   1
   1.6358868915  97.8989392500   1
   1.8247345380  51.0479074500  -1
   1.6936221805 132.1919865000   1
   1.8589543740 146.5585140000   1
   1.6582995405  66.5835937500   1
   1.5213846260  34.0967814000  -1
   1.8718026875  13.5195171000  -1
   1.8139850820 125.1728905500   1
   1.7774912315  87.0527806500   1
   1.5321731700  34.1296489500  -1
   1.6280586815 125.3721091500   1
   1.8523558745  91.1867983500   1
   1.7954521550  94.3260579000   1
   1.7669791615  21.9252148500  -1
   1.5548311895 113.7006990000   1
   1.5621819575  28.0017037500  -1
   1.8754286200  88.9049043000   1
   1.7369848955  25.7954136000  -1
   1.5616921635  77.6502111000   1
   1.5252187210  62.9975094000   1
   1.7112024785  82.5159801000   1
   1.7360321210  11.4781480500  -1
   1.6658581555  87.5768320500   1
   1.7263663470 148.6393833000   1
   1.5194898745  42.2796844500  -1
   1.8445788500   1.4082484500  -1
   1.7122253725  50.3320372500  -1
   1.8343150390  12.7643637000  -1
   1.9509011775   8.5154571000  -1
   1.9331747960  32.2912405500  -1
   1.8789477915  30.0361011000  -1
   1.9633096590 134.4923527500   1
   1.5107428340  73.8994077000   1
   1.8776238170 100.0626582000   1
   1.8792069015   6.6186925500  -1
   1.6908766215  84.6079861500   1
   1.7706860610 117.3722665500   1
   1.7691866465  37.0093560000  -1
   1.7056816580  55.3747251000  -1
   1.9696409555  75.8712828000  -1
   1.8635190155  71.5782913500  -1
   1.6399092535 134.1581163000   1
   1.5000545385 138.6184861500   1
   1.6300293535 128.1362332500   1
   1.7856068470 147.1960609500   1
   1.7083608950  68.4449908500   1
   1.8796271355   0.9469237500  -1
   1.5191150765 128.7527574000   1
   1.5043672060 103.4373697500   1
   1.7690738470  12.7480906500  -1
   1.5862411155  12.5351790000  -1
   1.5258236555  79.9756795500   1
   1.7774132660  31.7953636500  -1
   1.8647849080  79.5094954500  -1
   1.6677189190 111.6760255500   1
   1.9125185255   7.1341200000  -1
   1.7427780100 132.7563778500   1
   1.8992765735  45.2393466000  -1
   1.7204932015 138.0459739500   1
   1.9291927660  24.4700928000  -1
   1.7419641530   9.8497753500  -1
   1.5644683470 101.0139798000   1
   1.9358211930  44.7278074500  -1
   1.7562029650   1.2301387500  -1
   1.6138276225  48.9606303000  -1
   1.7585796120 132.1950019500   1
   1.5168634980  29.2162611000  -1
   1.8403857505 101.9215846500   1
   1.9958162945  59.2163982000  -1
   1.5479171475 104.7770149500   1
   1.7415684190  50.9628321000  -1
   1.9979280115  61.2119613000  -1
   1.7486893835  52.6584931500  -1
   1.6636816225  12.8741608500  -1
   1.5673352195 111.0067155000   1
   1.6729728930   0.0800230500  -1
   1.7309636100  31.7615238000  -1
   1.7839140235  43.6773327000  -1
   1.5249204320 128.5308355500   1
   1.9261998480 131.3023951500   1
   1.6101682510  50.2190742000  -1
   1.7171145040  95.5386607500   1
   1.6306849995  72.7927255500   1
   1.5258523885  11.6214417000  -1
   1.6938318760  67.1244789000   1
   1.9871161995  53.2737996000  -1
   1.8928180270  17.7511143000  -1
   1.9085940830  72.5092228500  -1
   1.8018689745 137.5789803000   1
   1.5527992425  87.0690252000   1
   1.6241722595  98.3300539500   1
   1.5779006145  52.8458916000   1
   1.5530338500  27.3548094000  -1
   1.7235355025  59.5203886500  -1
   1.9667025375  29.3229996000  -1
   1.8138862270 137.1234466500   1
   1.5035561180  97.2506653500   1
   1.8621405170  19.1967261000  -1
   1.7770580800 131.6272891500   1
   1.7954457880   2.0975922000  -1
   1.8736593360  61.5255064500  -1
   1.9901146270  83.1315406500  -1
   1.7458501255 103.5618139500   1
   1.9223661290  16.4431914000  -1
   1.5528378960  57.8193976500   1
   1.9220556065  97.9557409500   1
   1.9617335810  98.5369548000   1
   1.6237884235  45.9270286500  -1
   1.6638407960 117.8836858500   1
   1.9563216855  20.0087737500  -1
   1.9655843385  26.1284274000  -1
   1.7432923510  56.0519706000  -1
   1.8500889270  84.6093534000   1
   1.6874647050  34.7138674500  -1
   1.8133202555  19.0164109500  -1
   1.8193312805  74.1175009500  -1
   1.9057587050 108.0203751000   1
   1.8681744775  89.2959369000   1
   1.8660332655  74.8332295500  -1
   1.5523645485 119.9831263500   1
   1.9273419020  99.1769649000   1
   1.7420796100 120.0019875000   1
   1.6321589935  68.0374407000   1
   1.7137858045  95.0148648000   1
   1.9740799575  24.0328017000  -1
   1.8765243820  48.4035565500  -1
   1.6254373750  69.6173254500   1
   1.6876606935  37.9802998500  -1
   1.7993263165  39.0140130000  -1
   1.9089306580 134.4591007500   1
   1.9791727810  51.8766091500  -1
   1.5024460895  45.8682424500   1
   1.7653894235  27.4397170500  -1
   1.5844395265  18.5180868000  -1
   1.6962975225 119.0990863500   1
   1.9393042910 104.1373740000   1
   1.9188656620 112.8637039500   1
   1.6901715305  91.2717450000   1
   1.9616573830   3.3703798500  -1
   1.9991792085  67.0463782500  -1
   1.9827048615  17.2253985000  -1
   1.7067822335 109.5369759000   1
   1.5842152555  43.9227750000  -1
   1.7446122470  75.8593690500   1
   1.5946784935  83.0126262000   1
   1.7132135965  91.2918928500   1
   1.5531465760  46.6102782000   1
   1.9606394635  24.0651966000  -1
   1.9117242210 109.7601790500   1
   1.7098350945  98.3759530500   1
   1.7651340860  60.7653615000  -1
   1.8175370075  75.1776090000  -1
   1.5974044775  95.7319161000   1
   1.9545629550  78.0942366000  -1
   1.6478424960  12.3754330500  -1
   1.8819887525  13.9385259000  -1
   1.5353682165  39.6665712000  -1
   1.7349834060  52.4599414500  -1
   1.6197754545 104.1235486500   1
   1.6922546780  55.5516304500  -1
   1.6797415025  65.5716789000   1
   1.8518918615 110.5133037000   1
   1.6318628685  71.0259258000   1
   1.5295875725  50.4820896000   1
   1.7788078690 111.3195430500   1
   1.8496761950  60.4029783000  -1
   1.8633921035 137.3783295000   1
   1.8414991750 130.8729325500   1
   1.5220497785  22.3680988500  -1
   1.6301398470 122.8046352000   1
   1.5266337955 119.2601254500   1
   1.5606098855 122.8519176000   1
   1.5969672515 148.3924000500   1
   1.9524144480  55.4306691000  -1
   1.5235047255  67.1659132500   1
   1.5506297495  73.0351767000   1
   1.5870593945 101.6309853000   1
   1.9782436485  19.1372475000  -1
   1.8391591015 107.8827727500   1
   1.9090928550  48.3484107000  -1
   1.7970566085 114.0007876500   1
   1.6301742750  71.5481136000   1
   1.5146176480 145.3365003000   1
   1.9858518675  37.7585473500  -1
   1.5352546525  72.1026217500   1
   1.7224520235 130.5019672500   1
   1.8235737700 140.5104901500   1
   1.6345423520 130.8872740500   1
   1.6315128685   3.9365731500  -1
   1.8901340305  20.4216130500  -1
   1.8975939845  50.9934990000  -1
   1.7591807770  35.2939500000  -1
   1.5740085350 140.9020708500   1
   1.5711689860  37.4695174500  -1
   1.9433101170 107.1132522000   1
   1.9503912410 118.8563862000   1
   1.5393056770 116.9393323500   1
   1.6868967605  27.4881714000  -1
   1.5739599815  27.6724755000  -1
   1.7749640400  48.2029014000  -1
   1.8631284650 131.7877612500   1
   1.7946348665 136.6298046000   1
   1.8262923930 114.1954258500   1
   1.9842698120 140.8238683500   1
   1.7647614160   2.5710237000  -1
   1.9926218390  64.2782130000  -1
   1.9162991255  15.6146043000  -1
   1.7107701280 120.2605963500   1
   1.8406969485  72.1129501500  -1
   1.5515969515 126.8971230000   1
   1.9104950195 118.0830847500   1
   1.8508977845 112.3734943500   1
   1.8772136075  84.9478458000  -1
   1.6403716910 110.4423264000   1
